,url,year,week
,,,
1,/boxscores/197009180ram.htm,1970,1
2,/boxscores/197009190nyg.htm,1970,1
3,/boxscores/197009200buf.htm,1970,1
4,/boxscores/197009200cin.htm,1970,1
5,/boxscores/197009200nwe.htm,1970,1
6,/boxscores/197009200phi.htm,1970,1
7,/boxscores/197009200pit.htm,1970,1
8,/boxscores/197009200nor.htm,1970,1
9,/boxscores/197009200gnb.htm,1970,1
10,/boxscores/197009200min.htm,1970,1
11,/boxscores/197009200sdg.htm,1970,1
12,/boxscores/197009200sfo.htm,1970,1
13,/boxscores/197009210cle.htm,1970,1
14,/boxscores/game-scores.htm,1970,1
15,/boxscores/game_scores_find.cgi,1970,1
16,/boxscores/197009270buf.htm,1970,2
17,/boxscores/197009270det.htm,1970,2
18,/boxscores/197009270nwe.htm,1970,2
19,/boxscores/197009270chi.htm,1970,2
20,/boxscores/197009270crd.htm,1970,2
21,/boxscores/197009270dal.htm,1970,2
22,/boxscores/197009270gnb.htm,1970,2
23,/boxscores/197009270min.htm,1970,2
24,/boxscores/197009270oti.htm,1970,2
25,/boxscores/197009270den.htm,1970,2
26,/boxscores/197009270sdg.htm,1970,2
27,/boxscores/197009270sfo.htm,1970,2
28,/boxscores/197009280clt.htm,1970,2
29,/boxscores/197010030mia.htm,1970,3
30,/boxscores/197010030cle.htm,1970,3
31,/boxscores/197010040atl.htm,1970,3
32,/boxscores/197010040buf.htm,1970,3
33,/boxscores/197010040cin.htm,1970,3
34,/boxscores/197010040nwe.htm,1970,3
35,/boxscores/197010040phi.htm,1970,3
36,/boxscores/197010040crd.htm,1970,3
37,/boxscores/197010040nor.htm,1970,3
38,/boxscores/197010040den.htm,1970,3
39,/boxscores/197010040gnb.htm,1970,3
40,/boxscores/197010040ram.htm,1970,3
41,/boxscores/197010050det.htm,1970,3
42,/boxscores/197010100nyj.htm,1970,4
43,/boxscores/197010110cle.htm,1970,4
44,/boxscores/197010110nyg.htm,1970,4
45,/boxscores/197010110pit.htm,1970,4
46,/boxscores/197010110was.htm,1970,4
47,/boxscores/197010110chi.htm,1970,4
48,/boxscores/197010110crd.htm,1970,4
49,/boxscores/197010110dal.htm,1970,4
50,/boxscores/197010110kan.htm,1970,4
51,/boxscores/197010110oti.htm,1970,4
52,/boxscores/197010110rai.htm,1970,4
53,/boxscores/197010110ram.htm,1970,4
54,/boxscores/197010120sdg.htm,1970,4
55,/boxscores/197010180buf.htm,1970,5
56,/boxscores/197010180cle.htm,1970,5
57,/boxscores/197010180nwe.htm,1970,5
58,/boxscores/197010180nyj.htm,1970,5
59,/boxscores/197010180phi.htm,1970,5
60,/boxscores/197010180chi.htm,1970,5
61,/boxscores/197010180gnb.htm,1970,5
62,/boxscores/197010180oti.htm,1970,5
63,/boxscores/197010180cin.htm,1970,5
64,/boxscores/197010180den.htm,1970,5
65,/boxscores/197010180min.htm,1970,5
66,/boxscores/197010180sfo.htm,1970,5
67,/boxscores/197010190rai.htm,1970,5
68,/boxscores/197010250atl.htm,1970,6
69,/boxscores/197010250mia.htm,1970,6
70,/boxscores/197010250nyg.htm,1970,6
71,/boxscores/197010250nyj.htm,1970,6
72,/boxscores/197010250was.htm,1970,6
73,/boxscores/197010250chi.htm,1970,6
74,/boxscores/197010250clt.htm,1970,6
75,/boxscores/197010250gnb.htm,1970,6
76,/boxscores/197010250kan.htm,1970,6
77,/boxscores/197010250rai.htm,1970,6
78,/boxscores/197010250sdg.htm,1970,6
79,/boxscores/197010250sfo.htm,1970,6
80,/boxscores/197010260min.htm,1970,6
81,/boxscores/197011010atl.htm,1970,7
82,/boxscores/197011010cle.htm,1970,7
83,/boxscores/197011010det.htm,1970,7
84,/boxscores/197011010nwe.htm,1970,7
85,/boxscores/197011010nyj.htm,1970,7
86,/boxscores/197011010clt.htm,1970,7
87,/boxscores/197011010crd.htm,1970,7
88,/boxscores/197011010dal.htm,1970,7
89,/boxscores/197011010nor.htm,1970,7
90,/boxscores/197011010den.htm,1970,7
91,/boxscores/197011010kan.htm,1970,7
92,/boxscores/197011010sfo.htm,1970,7
93,/boxscores/197011020pit.htm,1970,7
94,/boxscores/197011080buf.htm,1970,8
95,/boxscores/197011080nyg.htm,1970,8
96,/boxscores/197011080phi.htm,1970,8
97,/boxscores/197011080pit.htm,1970,8
98,/boxscores/197011080was.htm,1970,8
99,/boxscores/197011080chi.htm,1970,8
100,/boxscores/197011080crd.htm,1970,8
101,/boxscores/197011080kan.htm,1970,8
102,/boxscores/197011080nor.htm,1970,8
103,/boxscores/197011080rai.htm,1970,8
104,/boxscores/197011080ram.htm,1970,8
105,/boxscores/197011080sdg.htm,1970,8
106,/boxscores/197011090gnb.htm,1970,8
107,/boxscores/197011150cin.htm,1970,9
108,/boxscores/197011150mia.htm,1970,9
109,/boxscores/197011150nwe.htm,1970,9
110,/boxscores/197011150nyg.htm,1970,9
111,/boxscores/197011150phi.htm,1970,9
112,/boxscores/197011150pit.htm,1970,9
113,/boxscores/197011150clt.htm,1970,9
114,/boxscores/197011150gnb.htm,1970,9
115,/boxscores/197011150min.htm,1970,9
116,/boxscores/197011150oti.htm,1970,9
117,/boxscores/197011150den.htm,1970,9
118,/boxscores/197011150ram.htm,1970,9
119,/boxscores/197011160dal.htm,1970,9
120,/boxscores/197011220atl.htm,1970,10
121,/boxscores/197011220cin.htm,1970,10
122,/boxscores/197011220cle.htm,1970,10
123,/boxscores/197011220det.htm,1970,10
124,/boxscores/197011220mia.htm,1970,10
125,/boxscores/197011220nor.htm,1970,10
126,/boxscores/197011220nyj.htm,1970,10
127,/boxscores/197011220was.htm,1970,10
128,/boxscores/197011220chi.htm,1970,10
129,/boxscores/197011220min.htm,1970,10
130,/boxscores/197011220kan.htm,1970,10
131,/boxscores/197011220rai.htm,1970,10
132,/boxscores/197011230phi.htm,1970,10
133,/boxscores/197011260det.htm,1970,11
134,/boxscores/197011260dal.htm,1970,11
135,/boxscores/197011290buf.htm,1970,11
136,/boxscores/197011290cin.htm,1970,11
137,/boxscores/197011290nyj.htm,1970,11
138,/boxscores/197011290pit.htm,1970,11
139,/boxscores/197011290was.htm,1970,11
140,/boxscores/197011290clt.htm,1970,11
141,/boxscores/197011290crd.htm,1970,11
142,/boxscores/197011290oti.htm,1970,11
143,/boxscores/197011290kan.htm,1970,11
144,/boxscores/197011290sfo.htm,1970,11
145,/boxscores/197011300atl.htm,1970,11
146,/boxscores/197012050min.htm,1970,12
147,/boxscores/197012060det.htm,1970,12
148,/boxscores/197012060mia.htm,1970,12
149,/boxscores/197012060nyg.htm,1970,12
150,/boxscores/197012060nyj.htm,1970,12
151,/boxscores/197012060pit.htm,1970,12
152,/boxscores/197012060clt.htm,1970,12
153,/boxscores/197012060kan.htm,1970,12
154,/boxscores/197012060dal.htm,1970,12
155,/boxscores/197012060ram.htm,1970,12
156,/boxscores/197012060sdg.htm,1970,12
157,/boxscores/197012060sfo.htm,1970,12
158,/boxscores/197012070oti.htm,1970,12
159,/boxscores/197012120cle.htm,1970,13
160,/boxscores/197012120rai.htm,1970,13
161,/boxscores/197012130nwe.htm,1970,13
162,/boxscores/197012130atl.htm,1970,13
163,/boxscores/197012130buf.htm,1970,13
164,/boxscores/197012130was.htm,1970,13
165,/boxscores/197012130chi.htm,1970,13
166,/boxscores/197012130crd.htm,1970,13
167,/boxscores/197012130nor.htm,1970,13
168,/boxscores/197012130oti.htm,1970,13
169,/boxscores/197012130den.htm,1970,13
170,/boxscores/197012130mia.htm,1970,13
171,/boxscores/197012140ram.htm,1970,13
172,/boxscores/197012190clt.htm,1970,14
173,/boxscores/197012200atl.htm,1970,14
174,/boxscores/197012200cin.htm,1970,14
175,/boxscores/197012200det.htm,1970,14
176,/boxscores/197012200mia.htm,1970,14
177,/boxscores/197012200nyg.htm,1970,14
178,/boxscores/197012200phi.htm,1970,14
179,/boxscores/197012200was.htm,1970,14
180,/boxscores/197012200dal.htm,1970,14
181,/boxscores/197012200nor.htm,1970,14
182,/boxscores/197012200den.htm,1970,14
183,/boxscores/197012200rai.htm,1970,14
184,/boxscores/197012200sdg.htm,1970,14
185,/boxscores/197012260clt.htm,1970,15
186,/boxscores/197012260dal.htm,1970,15
187,/boxscores/197012270min.htm,1970,15
188,/boxscores/197012270rai.htm,1970,15
189,/boxscores/197101030clt.htm,1970,16
190,/boxscores/197101030sfo.htm,1970,16
191,/boxscores/197101170clt.htm,1970,17
192,/boxscores/197109190atl.htm,1971,1
193,/boxscores/197109190buf.htm,1971,1
194,/boxscores/197109190cin.htm,1971,1
195,/boxscores/197109190cle.htm,1971,1
196,/boxscores/197109190nwe.htm,1971,1
197,/boxscores/197109190chi.htm,1971,1
198,/boxscores/197109190crd.htm,1971,1
199,/boxscores/197109190gnb.htm,1971,1
200,/boxscores/197109190nor.htm,1971,1
201,/boxscores/197109190clt.htm,1971,1
202,/boxscores/197109190den.htm,1971,1
203,/boxscores/197109190sdg.htm,1971,1
204,/boxscores/197109200det.htm,1971,1
205,/boxscores/197109260buf.htm,1971,2
206,/boxscores/197109260gnb.htm,1971,2
207,/boxscores/197109260nwe.htm,1971,2
208,/boxscores/197109260nyg.htm,1971,2
209,/boxscores/197109260phi.htm,1971,2
210,/boxscores/197109260pit.htm,1971,2
211,/boxscores/197109260clt.htm,1971,2
212,/boxscores/197109260min.htm,1971,2
213,/boxscores/197109260nor.htm,1971,2
214,/boxscores/197109260oti.htm,1971,2
215,/boxscores/197109260ram.htm,1971,2
216,/boxscores/197109260sdg.htm,1971,2
217,/boxscores/197109270crd.htm,1971,2
218,/boxscores/197110030mia.htm,1971,3
219,/boxscores/197110030nwe.htm,1971,3
220,/boxscores/197110030phi.htm,1971,3
221,/boxscores/197110030pit.htm,1971,3
222,/boxscores/197110030dal.htm,1971,3
223,/boxscores/197110030det.htm,1971,3
224,/boxscores/197110030gnb.htm,1971,3
225,/boxscores/197110030min.htm,1971,3
226,/boxscores/197110030oti.htm,1971,3
227,/boxscores/197110030crd.htm,1971,3
228,/boxscores/197110030den.htm,1971,3
229,/boxscores/197110030ram.htm,1971,3
230,/boxscores/197110040cle.htm,1971,3
231,/boxscores/197110100atl.htm,1971,4
232,/boxscores/197110100buf.htm,1971,4
233,/boxscores/197110100cin.htm,1971,4
234,/boxscores/197110100cle.htm,1971,4
235,/boxscores/197110100nwe.htm,1971,4
236,/boxscores/197110100phi.htm,1971,4
237,/boxscores/197110100was.htm,1971,4
238,/boxscores/197110100chi.htm,1971,4
239,/boxscores/197110100det.htm,1971,4
240,/boxscores/197110100kan.htm,1971,4
241,/boxscores/197110100den.htm,1971,4
242,/boxscores/197110100sfo.htm,1971,4
243,/boxscores/197110110dal.htm,1971,4
244,/boxscores/197110170atl.htm,1971,5
245,/boxscores/197110170mia.htm,1971,5
246,/boxscores/197110170nyg.htm,1971,5
247,/boxscores/197110170nyj.htm,1971,5
248,/boxscores/197110170was.htm,1971,5
249,/boxscores/197110170nor.htm,1971,5
250,/boxscores/197110170oti.htm,1971,5
251,/boxscores/197110170cin.htm,1971,5
252,/boxscores/197110170den.htm,1971,5
253,/boxscores/197110170gnb.htm,1971,5
254,/boxscores/197110170rai.htm,1971,5
255,/boxscores/197110170sfo.htm,1971,5
256,/boxscores/197110180kan.htm,1971,5
257,/boxscores/197110230sdg.htm,1971,6
258,/boxscores/197110240atl.htm,1971,6
259,/boxscores/197110240cle.htm,1971,6
260,/boxscores/197110240nyj.htm,1971,6
261,/boxscores/197110240phi.htm,1971,6
262,/boxscores/197110240pit.htm,1971,6
263,/boxscores/197110240crd.htm,1971,6
264,/boxscores/197110240dal.htm,1971,6
265,/boxscores/197110240det.htm,1971,6
266,/boxscores/197110240kan.htm,1971,6
267,/boxscores/197110240rai.htm,1971,6
268,/boxscores/197110240ram.htm,1971,6
269,/boxscores/197110250min.htm,1971,6
270,/boxscores/197110310buf.htm,1971,7
271,/boxscores/197110310cle.htm,1971,7
272,/boxscores/197110310nyg.htm,1971,7
273,/boxscores/197110310phi.htm,1971,7
274,/boxscores/197110310was.htm,1971,7
275,/boxscores/197110310chi.htm,1971,7
276,/boxscores/197110310clt.htm,1971,7
277,/boxscores/197110310oti.htm,1971,7
278,/boxscores/197110310rai.htm,1971,7
279,/boxscores/197110310ram.htm,1971,7
280,/boxscores/197110310sdg.htm,1971,7
281,/boxscores/197110310sfo.htm,1971,7
282,/boxscores/197111010gnb.htm,1971,7
283,/boxscores/197111070cin.htm,1971,8
284,/boxscores/197111070mia.htm,1971,8
285,/boxscores/197111070nwe.htm,1971,8
286,/boxscores/197111070nyg.htm,1971,8
287,/boxscores/197111070nyj.htm,1971,8
288,/boxscores/197111070pit.htm,1971,8
289,/boxscores/197111070was.htm,1971,8
290,/boxscores/197111070chi.htm,1971,8
291,/boxscores/197111070crd.htm,1971,8
292,/boxscores/197111070nor.htm,1971,8
293,/boxscores/197111070min.htm,1971,8
294,/boxscores/197111070den.htm,1971,8
295,/boxscores/197111080clt.htm,1971,8
296,/boxscores/197111140atl.htm,1971,9
297,/boxscores/197111140mia.htm,1971,9
298,/boxscores/197111140nwe.htm,1971,9
299,/boxscores/197111140nyj.htm,1971,9
300,/boxscores/197111140chi.htm,1971,9
301,/boxscores/197111140dal.htm,1971,9
302,/boxscores/197111140det.htm,1971,9
303,/boxscores/197111140min.htm,1971,9
304,/boxscores/197111140den.htm,1971,9
305,/boxscores/197111140kan.htm,1971,9
306,/boxscores/197111140rai.htm,1971,9
307,/boxscores/197111140sfo.htm,1971,9
308,/boxscores/197111150sdg.htm,1971,9
309,/boxscores/197111210buf.htm,1971,10
310,/boxscores/197111210cin.htm,1971,10
311,/boxscores/197111210cle.htm,1971,10
312,/boxscores/197111210mia.htm,1971,10
313,/boxscores/197111210pit.htm,1971,10
314,/boxscores/197111210was.htm,1971,10
315,/boxscores/197111210chi.htm,1971,10
316,/boxscores/197111210crd.htm,1971,10
317,/boxscores/197111210kan.htm,1971,10
318,/boxscores/197111210nor.htm,1971,10
319,/boxscores/197111210rai.htm,1971,10
320,/boxscores/197111210ram.htm,1971,10
321,/boxscores/197111220atl.htm,1971,10
322,/boxscores/197111250det.htm,1971,11
323,/boxscores/197111250dal.htm,1971,11
324,/boxscores/197111280buf.htm,1971,11
325,/boxscores/197111280cin.htm,1971,11
326,/boxscores/197111280nyg.htm,1971,11
327,/boxscores/197111280nyj.htm,1971,11
328,/boxscores/197111280phi.htm,1971,11
329,/boxscores/197111280pit.htm,1971,11
330,/boxscores/197111280gnb.htm,1971,11
331,/boxscores/197111280min.htm,1971,11
332,/boxscores/197111280oti.htm,1971,11
333,/boxscores/197111280rai.htm,1971,11
334,/boxscores/197111290mia.htm,1971,11
335,/boxscores/197112040dal.htm,1971,12
336,/boxscores/197112050atl.htm,1971,12
337,/boxscores/197112050cle.htm,1971,12
338,/boxscores/197112050det.htm,1971,12
339,/boxscores/197112050nwe.htm,1971,12
340,/boxscores/197112050was.htm,1971,12
341,/boxscores/197112050clt.htm,1971,12
342,/boxscores/197112050oti.htm,1971,12
343,/boxscores/197112050crd.htm,1971,12
344,/boxscores/197112050den.htm,1971,12
345,/boxscores/197112050ram.htm,1971,12
346,/boxscores/197112050sdg.htm,1971,12
347,/boxscores/197112060sfo.htm,1971,12
348,/boxscores/197112110min.htm,1971,13
349,/boxscores/197112110clt.htm,1971,13
350,/boxscores/197112120buf.htm,1971,13
351,/boxscores/197112120cin.htm,1971,13
352,/boxscores/197112120nyg.htm,1971,13
353,/boxscores/197112120nyj.htm,1971,13
354,/boxscores/197112120phi.htm,1971,13
355,/boxscores/197112120gnb.htm,1971,13
356,/boxscores/197112120nor.htm,1971,13
357,/boxscores/197112120kan.htm,1971,13
358,/boxscores/197112120sdg.htm,1971,13
359,/boxscores/197112120sfo.htm,1971,13
360,/boxscores/197112130ram.htm,1971,13
361,/boxscores/197112180dal.htm,1971,14
362,/boxscores/197112190mia.htm,1971,14
363,/boxscores/197112190nyg.htm,1971,14
364,/boxscores/197112190nyj.htm,1971,14
365,/boxscores/197112190pit.htm,1971,14
366,/boxscores/197112190was.htm,1971,14
367,/boxscores/197112190chi.htm,1971,14
368,/boxscores/197112190clt.htm,1971,14
369,/boxscores/197112190kan.htm,1971,14
370,/boxscores/197112190nor.htm,1971,14
371,/boxscores/197112190oti.htm,1971,14
372,/boxscores/197112190rai.htm,1971,14
373,/boxscores/197112190sfo.htm,1971,14
374,/boxscores/197112250min.htm,1971,15
375,/boxscores/197112250kan.htm,1971,15
376,/boxscores/197112260cle.htm,1971,15
377,/boxscores/197112260sfo.htm,1971,15
378,/boxscores/197201020dal.htm,1971,16
379,/boxscores/197201020mia.htm,1971,16
380,/boxscores/197201160dal.htm,1971,17
381,/boxscores/197209170buf.htm,1972,1
382,/boxscores/197209170cle.htm,1972,1
383,/boxscores/197209170nwe.htm,1972,1
384,/boxscores/197209170pit.htm,1972,1
385,/boxscores/197209170chi.htm,1972,1
386,/boxscores/197209170clt.htm,1972,1
387,/boxscores/197209170dal.htm,1972,1
388,/boxscores/197209170det.htm,1972,1
389,/boxscores/197209170den.htm,1972,1
390,/boxscores/197209170kan.htm,1972,1
391,/boxscores/197209170ram.htm,1972,1
392,/boxscores/197209170sfo.htm,1972,1
393,/boxscores/197209180min.htm,1972,1
394,/boxscores/197209240buf.htm,1972,2
395,/boxscores/197209240cin.htm,1972,2
396,/boxscores/197209240mia.htm,1972,2
397,/boxscores/197209240nwe.htm,1972,2
398,/boxscores/197209240nyg.htm,1972,2
399,/boxscores/197209240phi.htm,1972,2
400,/boxscores/197209240was.htm,1972,2
401,/boxscores/197209240chi.htm,1972,2
402,/boxscores/197209240clt.htm,1972,2
403,/boxscores/197209240gnb.htm,1972,2
404,/boxscores/197209240det.htm,1972,2
405,/boxscores/197209240sdg.htm,1972,2
406,/boxscores/197209250nor.htm,1972,2
407,/boxscores/197210010atl.htm,1972,3
408,/boxscores/197210010buf.htm,1972,3
409,/boxscores/197210010cle.htm,1972,3
410,/boxscores/197210010nwe.htm,1972,3
411,/boxscores/197210010chi.htm,1972,3
412,/boxscores/197210010crd.htm,1972,3
413,/boxscores/197210010gnb.htm,1972,3
414,/boxscores/197210010nor.htm,1972,3
415,/boxscores/197210010oti.htm,1972,3
416,/boxscores/197210010den.htm,1972,3
417,/boxscores/197210010min.htm,1972,3
418,/boxscores/197210010rai.htm,1972,3
419,/boxscores/197210020phi.htm,1972,3
420,/boxscores/197210080atl.htm,1972,4
421,/boxscores/197210080buf.htm,1972,4
422,/boxscores/197210080cin.htm,1972,4
423,/boxscores/197210080cle.htm,1972,4
424,/boxscores/197210080nyg.htm,1972,4
425,/boxscores/197210080nyj.htm,1972,4
426,/boxscores/197210080was.htm,1972,4
427,/boxscores/197210080clt.htm,1972,4
428,/boxscores/197210080dal.htm,1972,4
429,/boxscores/197210080gnb.htm,1972,4
430,/boxscores/197210080min.htm,1972,4
431,/boxscores/197210080ram.htm,1972,4
432,/boxscores/197210090oti.htm,1972,4
433,/boxscores/197210150cle.htm,1972,5
434,/boxscores/197210150mia.htm,1972,5
435,/boxscores/197210150nwe.htm,1972,5
436,/boxscores/197210150phi.htm,1972,5
437,/boxscores/197210150crd.htm,1972,5
438,/boxscores/197210150nor.htm,1972,5
439,/boxscores/197210150clt.htm,1972,5
440,/boxscores/197210150den.htm,1972,5
441,/boxscores/197210150kan.htm,1972,5
442,/boxscores/197210150pit.htm,1972,5
443,/boxscores/197210150rai.htm,1972,5
444,/boxscores/197210150sfo.htm,1972,5
445,/boxscores/197210160det.htm,1972,5
446,/boxscores/197210220det.htm,1972,6
447,/boxscores/197210220mia.htm,1972,6
448,/boxscores/197210220nyg.htm,1972,6
449,/boxscores/197210220nyj.htm,1972,6
450,/boxscores/197210220pit.htm,1972,6
451,/boxscores/197210220gnb.htm,1972,6
452,/boxscores/197210220kan.htm,1972,6
453,/boxscores/197210220oti.htm,1972,6
454,/boxscores/197210220rai.htm,1972,6
455,/boxscores/197210220ram.htm,1972,6
456,/boxscores/197210220sfo.htm,1972,6
457,/boxscores/197210220was.htm,1972,6
458,/boxscores/197210230chi.htm,1972,6
459,/boxscores/197210290atl.htm,1972,7
460,/boxscores/197210290buf.htm,1972,7
461,/boxscores/197210290cin.htm,1972,7
462,/boxscores/197210290nyg.htm,1972,7
463,/boxscores/197210290nyj.htm,1972,7
464,/boxscores/197210290crd.htm,1972,7
465,/boxscores/197210290gnb.htm,1972,7
466,/boxscores/197210290nor.htm,1972,7
467,/boxscores/197210290clt.htm,1972,7
468,/boxscores/197210290den.htm,1972,7
469,/boxscores/197210290rai.htm,1972,7
470,/boxscores/197210290sdg.htm,1972,7
471,/boxscores/197210300dal.htm,1972,7
472,/boxscores/197211050buf.htm,1972,8
473,/boxscores/197211050cle.htm,1972,8
474,/boxscores/197211050det.htm,1972,8
475,/boxscores/197211050nyg.htm,1972,8
476,/boxscores/197211050nyj.htm,1972,8
477,/boxscores/197211050phi.htm,1972,8
478,/boxscores/197211050pit.htm,1972,8
479,/boxscores/197211050gnb.htm,1972,8
480,/boxscores/197211050min.htm,1972,8
481,/boxscores/197211050kan.htm,1972,8
482,/boxscores/197211050ram.htm,1972,8
483,/boxscores/197211050sdg.htm,1972,8
484,/boxscores/197211060nwe.htm,1972,8
485,/boxscores/197211120atl.htm,1972,9
486,/boxscores/197211120cin.htm,1972,9
487,/boxscores/197211120mia.htm,1972,9
488,/boxscores/197211120nyj.htm,1972,9
489,/boxscores/197211120pit.htm,1972,9
490,/boxscores/197211120was.htm,1972,9
491,/boxscores/197211120chi.htm,1972,9
492,/boxscores/197211120dal.htm,1972,9
493,/boxscores/197211120oti.htm,1972,9
494,/boxscores/197211120min.htm,1972,9
495,/boxscores/197211120ram.htm,1972,9
496,/boxscores/197211120sfo.htm,1972,9
497,/boxscores/197211130sdg.htm,1972,9
498,/boxscores/197211190cin.htm,1972,10
499,/boxscores/197211190cle.htm,1972,10
500,/boxscores/197211190det.htm,1972,10
501,/boxscores/197211190mia.htm,1972,10
502,/boxscores/197211190nwe.htm,1972,10
503,/boxscores/197211190phi.htm,1972,10
504,/boxscores/197211190chi.htm,1972,10
505,/boxscores/197211190crd.htm,1972,10
506,/boxscores/197211190den.htm,1972,10
507,/boxscores/197211190kan.htm,1972,10
508,/boxscores/197211190oti.htm,1972,10
509,/boxscores/197211190ram.htm,1972,10
510,/boxscores/197211200was.htm,1972,10
511,/boxscores/197211230det.htm,1972,11
512,/boxscores/197211230dal.htm,1972,11
513,/boxscores/197211260atl.htm,1972,11
514,/boxscores/197211260cle.htm,1972,11
515,/boxscores/197211260nor.htm,1972,11
516,/boxscores/197211260nyg.htm,1972,11
517,/boxscores/197211260pit.htm,1972,11
518,/boxscores/197211260was.htm,1972,11
519,/boxscores/197211260chi.htm,1972,11
520,/boxscores/197211260clt.htm,1972,11
521,/boxscores/197211260rai.htm,1972,11
522,/boxscores/197211260sdg.htm,1972,11
523,/boxscores/197211270mia.htm,1972,11
524,/boxscores/197212030atl.htm,1972,12
525,/boxscores/197212030cin.htm,1972,12
526,/boxscores/197212030nwe.htm,1972,12
527,/boxscores/197212030nyj.htm,1972,12
528,/boxscores/197212030phi.htm,1972,12
529,/boxscores/197212030pit.htm,1972,12
530,/boxscores/197212030clt.htm,1972,12
531,/boxscores/197212030gnb.htm,1972,12
532,/boxscores/197212030kan.htm,1972,12
533,/boxscores/197212030min.htm,1972,12
534,/boxscores/197212030crd.htm,1972,12
535,/boxscores/197212030sdg.htm,1972,12
536,/boxscores/197212040sfo.htm,1972,12
537,/boxscores/197212090cin.htm,1972,13
538,/boxscores/197212090dal.htm,1972,13
539,/boxscores/197212100buf.htm,1972,13
540,/boxscores/197212100nor.htm,1972,13
541,/boxscores/197212100nyg.htm,1972,13
542,/boxscores/197212100phi.htm,1972,13
543,/boxscores/197212100crd.htm,1972,13
544,/boxscores/197212100den.htm,1972,13
545,/boxscores/197212100min.htm,1972,13
546,/boxscores/197212100oti.htm,1972,13
547,/boxscores/197212100kan.htm,1972,13
548,/boxscores/197212100sfo.htm,1972,13
549,/boxscores/197212110rai.htm,1972,13
550,/boxscores/197212160mia.htm,1972,14
551,/boxscores/197212160sfo.htm,1972,14
552,/boxscores/197212170atl.htm,1972,14
553,/boxscores/197212170nyj.htm,1972,14
554,/boxscores/197212170was.htm,1972,14
555,/boxscores/197212170crd.htm,1972,14
556,/boxscores/197212170nor.htm,1972,14
557,/boxscores/197212170oti.htm,1972,14
558,/boxscores/197212170dal.htm,1972,14
559,/boxscores/197212170den.htm,1972,14
560,/boxscores/197212170rai.htm,1972,14
561,/boxscores/197212170ram.htm,1972,14
562,/boxscores/197212170sdg.htm,1972,14
563,/boxscores/197212230pit.htm,1972,15
564,/boxscores/197212230sfo.htm,1972,15
565,/boxscores/197212240was.htm,1972,15
566,/boxscores/197212240mia.htm,1972,15
567,/boxscores/197212310pit.htm,1972,16
568,/boxscores/197212310was.htm,1972,16
569,/boxscores/197301140mia.htm,1972,17
570,/boxscores/197309160cle.htm,1973,1
571,/boxscores/197309160mia.htm,1973,1
572,/boxscores/197309160nwe.htm,1973,1
573,/boxscores/197309160nyg.htm,1973,1
574,/boxscores/197309160phi.htm,1973,1
575,/boxscores/197309160was.htm,1973,1
576,/boxscores/197309160chi.htm,1973,1
577,/boxscores/197309160min.htm,1973,1
578,/boxscores/197309160nor.htm,1973,1
579,/boxscores/197309160den.htm,1973,1
580,/boxscores/197309160kan.htm,1973,1
581,/boxscores/197309160pit.htm,1973,1
582,/boxscores/197309170gnb.htm,1973,1
583,/boxscores/197309230cin.htm,1973,2
584,/boxscores/197309230nwe.htm,1973,2
585,/boxscores/197309230nyg.htm,1973,2
586,/boxscores/197309230pit.htm,1973,2
587,/boxscores/197309230chi.htm,1973,2
588,/boxscores/197309230clt.htm,1973,2
589,/boxscores/197309230crd.htm,1973,2
590,/boxscores/197309230gnb.htm,1973,2
591,/boxscores/197309230den.htm,1973,2
592,/boxscores/197309230rai.htm,1973,2
593,/boxscores/197309230ram.htm,1973,2
594,/boxscores/197309230sdg.htm,1973,2
595,/boxscores/197309240dal.htm,1973,2
596,/boxscores/197309300buf.htm,1973,3
597,/boxscores/197309300cle.htm,1973,3
598,/boxscores/197309300mia.htm,1973,3
599,/boxscores/197309300phi.htm,1973,3
600,/boxscores/197309300clt.htm,1973,3
601,/boxscores/197309300dal.htm,1973,3
602,/boxscores/197309300min.htm,1973,3
603,/boxscores/197309300oti.htm,1973,3
604,/boxscores/197309300den.htm,1973,3
605,/boxscores/197309300kan.htm,1973,3
606,/boxscores/197309300sdg.htm,1973,3
607,/boxscores/197309300sfo.htm,1973,3
608,/boxscores/197310010det.htm,1973,3
609,/boxscores/197310070atl.htm,1973,4
610,/boxscores/197310070buf.htm,1973,4
611,/boxscores/197310070cle.htm,1973,4
612,/boxscores/197310070mia.htm,1973,4
613,/boxscores/197310070nwe.htm,1973,4
614,/boxscores/197310070nyg.htm,1973,4
615,/boxscores/197310070pit.htm,1973,4
616,/boxscores/197310070crd.htm,1973,4
617,/boxscores/197310070kan.htm,1973,4
618,/boxscores/197310070nor.htm,1973,4
619,/boxscores/197310070oti.htm,1973,4
620,/boxscores/197310070det.htm,1973,4
621,/boxscores/197310080was.htm,1973,4
622,/boxscores/197310140atl.htm,1973,5
623,/boxscores/197310140buf.htm,1973,5
624,/boxscores/197310140cin.htm,1973,5
625,/boxscores/197310140nwe.htm,1973,5
626,/boxscores/197310140nyg.htm,1973,5
627,/boxscores/197310140crd.htm,1973,5
628,/boxscores/197310140gnb.htm,1973,5
629,/boxscores/197310140nor.htm,1973,5
630,/boxscores/197310140oti.htm,1973,5
631,/boxscores/197310140ram.htm,1973,5
632,/boxscores/197310140sdg.htm,1973,5
633,/boxscores/197310140sfo.htm,1973,5
